millis,brake_active,aX,aY,aZ,tmp,gX,gY,gZ
724570,0,3376,-12484,10836,10.37,7,-328,-621
724584,0,4376,-13852,10444,10.41,200,-256,-457
724598,0,4984,-14740,9568,10.37,257,-320,-455
724612,0,5688,-14488,8708,10.32,478,-365,-558
724628,0,6584,-14740,9904,10.37,968,-493,-724
724643,0,7232,-14880,10800,10.41,796,-409,-815
724657,0,7244,-14532,11188,10.41,423,-155,-642
724671,0,6960,-14516,10576,10.37,348,237,-458
724685,0,6000,-13968,10092,10.37,70,521,-223
724699,0,5396,-13528,9572,10.32,43,277,-157
724713,0,5008,-13272,8800,10.37,56,-114,-121
724727,0,4812,-12400,8452,10.37,147,-575,-124
724743,0,4568,-11424,8072,10.41,140,-946,-130
724769,0,4544,-9696,8024,10.37,-95,-1482,39
724783,0,4176,-8788,8392,10.32,-378,-1681,162
724797,0,4048,-8628,8724,10.37,-530,-1776,276
724811,0,4104,-8668,9024,10.32,-642,-1736,452
724825,0,4372,-9284,9276,10.41,-748,-1621,546
724839,0,4908,-10504,9276,10.41,-782,-1492,742
724853,0,5444,-11932,9560,10.51,-826,-1475,841
724869,0,5452,-12684,10392,10.37,-1159,-1454,866
724884,0,5448,-13348,10716,10.46,-1284,-1468,834
724898,0,5892,-13216,10700,10.46,-1345,-1351,760
724912,0,6344,-13292,11100,10.41,-1212,-1286,806
724926,0,6412,-13304,11056,10.46,-1228,-1193,856
724940,0,6424,-13256,11556,10.37,-1248,-1052,935
724954,0,5944,-13468,11100,10.41,-1414,-784,927
724968,0,5632,-12908,11440,10.41,-1528,-651,955
724985,0,5176,-12888,11756,10.27,-1527,-547,831
725003,0,4968,-12400,10708,10.37,-1433,-409,779
725022,0,4696,-11592,9960,10.27,-1258,-285,742
725041,0,4568,-11208,9348,10.37,-1171,-187,775
725059,0,4692,-10952,9740,10.46,-1142,-188,775
725078,0,4868,-10940,9784,10.41,-1198,-77,858
725096,0,4568,-11508,10344,10.46,-1194,204,910
725115,0,4548,-12228,10432,10.32,-997,582,909
725140,0,4768,-13384,10596,10.37,-583,785,912
725155,0,4784,-13540,11196,10.32,-344,711,854
725169,0,4596,-13464,10612,10.32,-193,939,795
725182,0,4752,-13664,10928,10.46,-102,1089,774
725196,0,4412,-13100,10700,10.55,-168,1183,789
725209,0,4032,-12852,10876,10.41,-119,1123,780
725223,0,4068,-12904,9744,10.51,-44,1220,767
725236,0,3848,-12132,9020,10.37,9,1156,762
725264,0,3164,-10436,9788,10.51,-260,507,834
725278,0,2904,-10104,10048,10.32,-470,271,819
725292,0,2564,-10436,10116,10.32,-552,276,795
725306,0,2668,-11352,10160,10.41,-467,395,647
725320,0,3336,-12676,10028,10.41,-288,594,678
725334,0,3836,-13744,9008,10.37,62,778,720
725348,0,3876,-13684,9188,10.37,432,609,759
725362,0,4268,-13456,9540,10.37,873,200,759
725378,0,4144,-13204,9888,10.32,1226,69,837
725392,0,3640,-12808,10568,10.37,1359,54,799
725406,0,3516,-13176,10704,10.37,1393,329,780
725420,0,3844,-13612,10460,10.41,1281,869,708
725434,0,3632,-13944,10948,10.37,1259,1245,578
725448,0,3784,-14540,10900,10.41,1069,1531,389
725462,0,3860,-14400,10560,10.37,852,1455,149
725476,0,3380,-13632,12692,10.27,586,1014,44
725492,0,3824,-12696,13600,10.32,-110,509,-65
725506,0,3992,-11792,13596,10.41,-359,233,-36
725520,0,4288,-11680,12588,10.22,-50,506,167
725534,0,4764,-12264,10476,10.32,183,1247,331
725547,0,3876,-12264,8772,10.32,178,2043,317
725562,0,2896,-11640,9548,10.41,-278,2387,86
725576,0,2056,-10840,8260,10.32,-502,2455,-459
725590,0,1944,-10248,9216,10.32,-762,2344,-899
725606,0,1368,-10308,10724,10.41,-1488,2215,-1314
725620,0,1520,-10448,10524,10.41,-2093,1798,-1503
725634,0,1740,-10788,11072,10.32,-2566,1494,-1662
725648,0,2152,-11532,10600,10.41,-2892,1379,-1854
725673,0,2768,-13264,9664,10.46,-3265,1180,-2154
725686,0,2940,-13076,9200,10.41,-3327,1218,-2360
725700,0,3296,-13576,8764,10.32,-3304,1405,-2502
725714,0,3200,-13156,8392,10.37,-3351,1611,-2669
725730,0,2996,-13036,8860,10.37,-3226,1873,-2876
725744,0,3224,-13628,9164,10.37,-3102,2155,-2999
725758,0,3176,-13652,9016,10.32,-3089,2073,-3122
725772,0,2880,-14120,9068,10.41,-2986,1765,-3320
725786,0,3044,-14352,9476,10.27,-3040,1440,-3368
725800,0,3052,-14144,10112,10.37,-3125,972,-3426
725814,0,3140,-13964,10072,10.37,-3270,699,-3423
725828,0,3220,-13768,10152,10.37,-3055,538,-3403
725844,0,3264,-13556,9980,10.37,-3190,552,-3420
725858,0,2868,-12728,9864,10.41,-3160,482,-3522
725872,0,3152,-12684,9800,10.41,-3021,543,-3617
725886,0,3156,-12420,9280,10.41,-2806,719,-3727
725900,0,3208,-12336,8916,10.41,-2251,1109,-3808
725914,0,4192,-14232,9344,10.41,-1280,1738,-3935
725928,0,5252,-16148,9116,10.37,-803,2515,-3993
725942,0,6224,-17216,12292,10.37,-711,2271,-3851
725958,0,6896,-18308,13460,10.41,-1048,2421,-3251
725972,0,5644,-16064,9888,10.41,-804,2092,-2458
725986,0,3508,-14472,10260,10.41,-450,1989,-2141
726000,0,2292,-12624,9744,10.32,-135,1806,-2069
726014,0,1304,-11456,9648,10.37,-9,1539,-2353
726028,0,1172,-10144,9292,10.37,136,1185,-2727
726042,0,1792,-9316,9504,10.46,307,895,-3013
726055,0,2392,-8876,10156,10.37,446,560,-3156
726088,0,3160,-9284,11204,10.41,329,705,-2815
726101,0,3492,-10332,10268,10.46,623,1211,-2720
726115,0,4072,-11260,9376,10.46,954,1882,-2719
726129,0,4220,-12204,11848,10.41,988,2145,-2956
726143,0,4212,-12372,13800,10.41,-47,2380,-3152
726157,0,5012,-11624,12856,10.32,-625,2659,-3048
726171,0,5228,-11072,11836,10.51,-660,3032,-2781
726186,0,4848,-11072,10764,10.37,-468,3242,-2532
726203,0,4420,-11920,11336,10.37,-138,3131,-2352
726217,0,4232,-13196,11296,10.41,-166,2970,-2350
726231,0,4120,-13984,11864,10.41,-195,2746,-2268
726245,0,4144,-14304,12068,10.41,-613,2599,-2165
726259,0,4416,-14212,11268,10.46,-829,2431,-2082
726273,0,5472,-14972,9784,10.37,-775,2316,-2126
726287,0,5884,-15088,9636,10.32,-632,2215,-2146
726300,0,6240,-15184,9988,10.41,-809,2052,-2058
726317,0,6764,-14416,9444,10.32,-1008,1814,-1668
726331,0,5908,-12912,8504,10.41,-1103,1538,-1202
726345,0,4952,-11996,7588,10.37,-885,1279,-845
726359,0,3768,-11316,7220,10.41,-707,999,-720
726373,0,3740,-11152,6692,10.32,-400,762,-739
726387,0,3760,-11408,6712,10.46,-18,590,-748
726401,0,4188,-12124,8220,10.37,140,467,-731
726415,0,4776,-12672,9076,10.41,81,491,-612
726432,0,4716,-12608,9532,10.37,-173,505,-518
726446,0,4716,-12612,9212,10.32,-382,525,-434
726460,0,4368,-12492,9164,10.37,-765,367,-354
726474,0,3820,-12072,8604,10.46,-993,107,-274
726498,0,3568,-11880,8432,10.27,-1385,-552,-418
726512,0,3936,-11604,8368,10.46,-1730,-1124,-546
726526,0,3884,-11232,9064,10.41,-2008,-1587,-527
726540,0,4404,-11312,9116,10.41,-2231,-1827,-415
726557,0,5208,-11716,8452,10.32,-2195,-1640,-91
726571,0,5124,-12092,10660,10.32,-2346,-1692,227
726585,0,5220,-12892,11088,10.37,-2680,-1452,419
726599,0,5792,-14664,10716,10.32,-2541,-1120,577
726613,0,6176,-15908,11908,10.37,-2427,-933,701
726627,0,6856,-16536,11868,10.37,-2368,-848,673
726641,0,6328,-15560,10592,10.41,-2155,-839,763
726655,0,5876,-13988,10504,10.37,-1590,-941,976
726671,0,5668,-12276,10432,10.46,-1800,-1014,1209
726685,0,5688,-11208,10168,10.32,-1787,-1185,1544
726699,0,5228,-10384,9572,10.41,-1774,-1200,1870
726713,0,4968,-10148,9052,10.51,-1935,-1027,2139
726727,0,4476,-9708,9716,10.37,-1895,-1054,2294
726742,0,4208,-10264,10068,10.41,-1765,-835,2395
726756,0,4028,-11388,10400,10.27,-1363,-348,2422
726770,0,4028,-12748,11280,10.41,-955,27,2314
726786,0,4276,-14320,12224,10.41,-711,400,2034
726800,0,4940,-14608,11684,10.41,-442,759,1671
726814,0,5788,-14080,12176,10.37,-116,1117,1536
726828,0,6240,-13260,13444,10.32,247,1425,1644
726842,0,6228,-11904,13016,10.32,160,1878,2015
726856,0,5872,-11116,11068,10.41,157,2314,2431
726870,0,4412,-10228,10292,10.55,272,2588,2727
726884,0,1936,-10304,10444,10.41,6,2378,2695
726901,0,592,-9436,9320,10.37,-606,1812,2102
726928,0,1352,-11792,9660,10.41,285,1736,2040
726946,0,1916,-14360,9576,10.37,269,1480,1977
726965,0,3292,-15048,9324,10.46,-328,594,1855
726983,0,4252,-15344,6756,10.37,31,227,2014
727002,0,3076,-15368,8104,10.41,337,-247,2006
727021,0,2656,-12592,11528,10.51,-883,-1410,1712
727039,0,2664,-12052,11308,10.41,-534,-1145,1555
727064,0,2676,-12204,12384,10.41,-391,-617,1337
727077,0,2876,-11812,10964,10.32,-810,-259,1122
727091,0,2900,-11376,9756,10.37,-1031,-327,880
727104,0,2644,-10892,10104,10.41,-1110,-364,535
727118,0,2708,-11060,10836,10.37,-1383,-376,292
727131,0,2856,-11528,11240,10.41,-1688,-85,85
727145,0,3008,-12192,11964,10.37,-2149,76,-57
727158,0,3440,-13388,13108,10.41,-2672,13,-227
727174,0,4088,-14768,11688,10.37,-3220,30,-335
727188,0,4124,-16116,9448,10.46,-3426,313,-473
727203,0,3580,-14856,8496,10.41,-3640,105,-639
727217,0,3380,-13844,7448,10.41,-3502,-108,-874
727231,0,3160,-13100,6440,10.41,-3062,66,-1099
727245,0,2728,-12792,6400,10.41,-2341,185,-1401
727258,0,2496,-12592,8244,10.37,-2039,236,-1772
727272,0,3128,-12436,8700,10.32,-2003,144,-2072
727288,0,3284,-12144,8460,10.37,-2153,5,-2325
727302,0,2844,-10408,8536,10.32,-2545,-254,-2553
727316,0,2432,-8952,9048,10.41,-2757,-520,-2562
727330,0,1864,-7816,8488,10.37,-1871,-203,-2548
727344,0,2808,-9252,8380,10.41,-688,807,-2448
727357,0,2616,-10780,8720,10.37,134,846,-2423
727371,0,4492,-15104,11844,10.27,384,817,-2507
727385,0,6592,-18548,16172,10.41,-140,1027,-2269
727414,0,6176,-21020,13596,10.46,-304,1964,-1317
727428,0,6092,-19396,10936,10.32,896,1416,-963
727442,0,3940,-16700,10064,10.41,1535,687,-886
727455,0,2996,-14320,11216,10.41,1760,-242,-1030
727469,0,2356,-12252,11260,10.41,1553,-1053,-1138
727483,0,2408,-10304,11712,10.37,1265,-2349,-1274
727497,0,2744,-8112,11760,10.37,882,-2824,-1204
727511,0,2940,-7300,10676,10.37,682,-2925,-1146
727527,0,3144,-5996,8580,10.37,654,-2381,-1039
727541,0,3576,-5132,6444,10.37,967,-1903,-772
727555,0,4128,-4508,5196,10.37,1710,-1537,-438
727569,0,3488,-4360,11884,10.37,1686,-1470,-209
727583,0,4984,-6856,13176,10.37,682,-1308,41
727597,0,6040,-9332,13032,10.51,76,-485,336
727611,0,6356,-11748,13964,10.32,-175,113,664
727625,0,6372,-15124,12392,10.27,99,588,794
727641,0,4976,-16004,12900,10.37,-554,-6,815
727655,0,5344,-16032,11372,10.37,-864,-603,737
727669,0,5608,-15516,9352,10.41,-710,-904,713
727683,0,5540,-15320,7680,10.37,-352,-1150,664
727697,0,5548,-14152,8656,10.37,-97,-1507,642
727710,0,6464,-14344,10280,10.37,-127,-1778,639
727724,0,7352,-14920,10516,10.41,-254,-1698,708
727738,0,7368,-15252,10432,10.37,-375,-1646,802
727754,0,6896,-14952,9520,10.46,-678,-1401,921
727768,0,5408,-14264,9204,10.27,-838,-1395,984
727782,0,4588,-13448,8792,10.37,-774,-1573,946
727796,0,4140,-12088,9580,10.37,-841,-2046,819
727821,0,4376,-11048,7712,10.41,-666,-2315,824
727835,0,4520,-10256,7272,10.37,-426,-2371,963
727849,0,4964,-9804,7964,10.46,-559,-2661,1250
727863,0,4536,-8848,9092,10.37,-1259,-3137,1444
727879,0,4300,-7900,9732,10.32,-1768,-3416,1741
727893,0,4104,-7928,9164,10.51,-1462,-3024,2033
727907,0,3980,-8452,10064,10.32,-1094,-2449,2322
727921,0,3792,-9608,11172,10.41,-1122,-2467,2444
727935,0,4344,-11932,11412,10.32,-1162,-2327,2471
727949,0,4852,-14136,11288,10.32,-1105,-1983,2410
727963,0,5048,-15220,11664,10.41,-1043,-1805,2365
727976,0,5848,-16348,13236,10.41,-1093,-1747,2194
727998,0,6108,-15312,12852,10.27,-886,-1951,1941
728012,0,5808,-14480,12880,10.27,-495,-2019,1852
728026,0,5652,-13468,12532,10.27,-392,-1751,1856
728040,0,5080,-12756,11968,10.37,-561,-1465,1884
728054,0,4656,-11872,11228,10.46,-771,-1313,1912
728068,0,4124,-11076,10192,10.27,-899,-1242,1840
728082,0,3516,-10452,10684,10.37,-722,-1378,1769
728095,0,2964,-10356,11044,10.37,-728,-1244,1595
728112,0,3276,-10336,10688,10.32,-825,-1056,1409
728126,0,3524,-10236,10540,10.32,-691,-835,1267
728140,0,3636,-9992,11172,10.37,-940,-844,1237
728154,0,3772,-9892,11136,10.41,-836,-749,1293
728168,0,3396,-10428,10388,10.41,-487,-200,1416
728182,0,2948,-11420,10492,10.37,-83,70,1387
728196,0,2644,-12228,11148,10.37,-83,224,1309
728210,0,3048,-12828,10216,10.37,-309,315,1083
728237,0,3048,-11904,8396,10.37,-611,-125,577
728251,0,3088,-12412,8860,10.32,-704,66,401
728266,0,3428,-13444,7892,10.32,-580,509,347
728280,0,3476,-14228,8232,10.41,-319,696,221
728294,0,3388,-15388,9040,10.41,-274,699,-118
728308,0,3660,-16204,9848,10.27,-348,381,-626
728322,0,4096,-16116,9972,10.46,-670,299,-1097
728336,0,3904,-15324,9552,10.37,-468,188,-1561
728353,0,4452,-13888,8220,10.41,-436,663,-1900
728367,0,3060,-12140,9932,10.32,-668,690,-2230
728381,0,3232,-11716,11760,10.37,-1004,713,-2478
728395,0,4052,-11756,11680,10.32,-1199,1162,-2615
728410,0,3936,-12332,11860,10.32,-1192,1548,-2703
728424,0,4012,-13008,13372,10.41,-1359,1581,-2763
728438,0,4632,-13620,13196,10.32,-1943,1598,-2869
728452,0,4396,-13672,11500,10.32,-2141,1708,-2956
728469,0,3972,-13168,10384,10.37,-1947,1796,-3037
728483,0,3768,-12836,10680,10.41,-1956,1849,-3026
728497,0,3660,-12288,10008,10.41,-2155,1602,-3050
728511,0,3396,-11272,8716,10.32,-2148,1344,-3056
728526,0,3084,-10220,7888,10.32,-1868,1122,-2987
728540,0,2808,-9480,7704,10.41,-1656,970,-2948
728554,0,2868,-8992,8148,10.41,-1523,780,-2867
728568,0,2788,-8540,7708,10.41,-1366,746,-2766
728585,0,3212,-8380,8632,10.37,-922,679,-2592
728599,0,3412,-9124,9572,10.41,-693,773,-2420
728613,0,4224,-10460,10160,10.41,-524,884,-2252
728627,0,5108,-12736,9808,10.41,-541,1147,-2012
728653,0,4712,-13164,12016,10.37,-634,930,-1383
728667,0,5968,-14744,11740,10.41,-306,1245,-1073
728681,0,6324,-16360,11120,10.32,315,1677,-758
728695,0,5624,-16932,13180,10.32,710,1295,-654
728711,0,6020,-17564,14664,10.37,327,604,-604
728725,0,6220,-16768,13572,10.37,172,308,-396
728739,0,5508,-15296,12632,10.41,-89,185,-263
728754,0,4132,-12660,12120,10.32,-343,93,-267
728768,0,3588,-10964,12508,10.37,-376,-123,-413
728782,0,3664,-10340,14228,10.32,-766,-323,-584
728796,0,3948,-10184,13752,10.37,-1207,-449,-600
728810,0,3900,-9532,11752,10.46,-1640,-564,-374
728827,0,3184,-8720,10100,10.37,-1635,-753,-72
728845,0,2916,-8532,9968,10.41,-1875,-1377,68
728863,0,2608,-8176,6488,10.37,-1624,-1250,200
728882,0,2348,-8568,6880,10.32,-658,-807,133
728901,0,3220,-9512,8044,10.37,-879,-939,89
728920,0,3656,-9676,8696,10.37,-1514,-1083,50
728938,0,3924,-9628,8932,10.37,-1710,-1260,131
728956,0,4148,-11040,9412,10.41,-1641,-1230,344
728982,0,4112,-12952,10576,10.37,-1727,-1600,413
728995,0,5132,-16180,12032,10.27,-1351,-1430,308
729009,0,5800,-19544,13356,10.32,-998,-464,281
729022,0,7196,-21948,12708,10.37,-1180,240,136
729036,0,6964,-19756,11576,10.32,-1005,458,-10
729050,0,7484,-18452,11156,10.41,-143,31,-125
729063,0,7340,-18376,12892,10.32,428,309,-125
729077,0,6888,-17176,11568,10.46,428,776,-31
729093,0,5576,-15120,10816,10.32,216,723,67
729107,0,4396,-12736,12208,10.37,-241,197,-22
729121,0,4040,-11140,13148,10.37,-503,-558,-194
729146,0,3224,-9832,7108,10.32,-231,242,-247
729160,0,2840,-8220,7436,10.27,53,360,-223
729174,0,3200,-7152,6880,10.37,78,177,-82
729188,0,3232,-6380,7252,10.32,-127,62,-7
729202,0,2556,-4948,9084,10.32,-639,-179,38
729218,0,2148,-4156,9236,10.37,-893,-145,194
729232,0,1808,-5084,9560,10.27,-858,87,278
729246,0,2340,-6832,10360,10.41,-724,-21,323
729259,0,2800,-8652,11704,10.41,-1155,-338,418
729273,0,3496,-11880,13688,10.32,-1205,-332,511
729287,0,5064,-16248,14692,10.46,-1677,-121,437
729301,0,6992,-19476,13340,10.37,-2170,968,469
729315,0,6520,-19872,7372,10.32,-1613,1998,431
729331,0,5564,-16212,5300,10.32,-56,1449,593
729345,0,4996,-14608,14116,10.41,-237,-338,360
729359,0,4412,-14236,13928,10.37,-918,-1318,185
729373,0,3324,-12156,12072,10.46,-1227,-641,-47
729386,0,3040,-11796,12112,10.32,-538,-492,-158
729400,0,3228,-11576,14332,10.32,-429,-1036,-351
729414,0,4568,-13056,15616,10.27,-977,-98,-246
729428,0,6416,-13868,10696,10.37,-849,933,-129
729444,0,5084,-12624,6672,10.32,-187,1006,328
729458,0,4144,-11144,8052,10.22,-133,163,469
729472,0,2904,-9396,10240,10.32,-745,-207,463
729486,0,2476,-6836,11080,10.37,-1280,-976,526
729500,0,2132,-6340,10780,10.37,-1920,-858,386
729514,0,1832,-6740,8808,10.37,-1506,-812,318
729528,0,2176,-7472,8996,10.37,-950,-715,339
729553,0,3216,-10292,12980,10.41,-1775,-919,245
729569,0,5560,-13588,11944,10.32,-2103,-303,357
729583,0,6052,-15884,9728,10.41,-1551,467,485
729597,0,6164,-17328,8624,10.32,-966,979,598
729611,0,4128,-12952,11136,10.37,-1863,22,574
729625,0,4228,-12004,10444,10.46,-2206,-893,439
729639,0,3468,-11572,10584,10.37,-1542,-899,362
729653,0,4420,-14464,10552,10.46,-491,-421,367
729667,0,5192,-17400,12636,10.41,-574,-508,415
729683,0,6932,-19756,11928,10.37,-260,-180,360
729697,0,7060,-19456,11516,10.37,-359,456,490
729711,0,6604,-17692,10924,10.37,-229,306,499
729725,0,4128,-14172,9336,10.32,-544,212,474
729739,0,3864,-11168,7636,10.32,-713,-240,230
729753,0,3096,-8548,5996,10.32,-723,-679,107
729767,0,2724,-7248,6420,10.46,-567,-1109,296
729781,0,2540,-7172,6916,10.41,-47,-1065,393
729797,0,2732,-7076,7632,10.46,346,-814,466
729811,0,2588,-7512,9192,10.46,277,-866,491
729825,0,2864,-9080,10848,10.37,43,-677,488
729839,0,3620,-11044,12612,10.37,-241,-504,414
729853,0,5076,-14068,14972,10.41,-538,48,364
729867,0,5608,-15792,15064,10.32,-1170,880,324
729881,0,4896,-15572,13604,10.32,-1498,1144,312
729895,0,5080,-14608,11916,10.41,-1023,967,443
729916,0,4220,-14280,11360,10.32,-377,525,495
729930,0,3800,-14004,12020,10.32,-147,-17,616
729944,0,3316,-13256,11328,10.41,-93,-460,638
729969,0,2740,-11888,10792,10.41,-32,-885,487
729983,0,2640,-11228,10324,10.41,-187,-984,297
729997,0,2984,-10736,8612,10.41,-242,-831,196
730011,0,3368,-10556,7020,10.32,-215,-416,123
730025,0,3412,-9632,6724,10.41,-6,-548,138
730041,0,3880,-9116,9412,10.37,-609,-1084,39
730055,0,3476,-8620,10008,10.32,-1298,-1259,15
730069,0,3032,-8136,10332,10.32,-1592,-1168,6
730083,1,2852,-8208,9884,10.37,-1457,-770,-1
730097,1,2948,-9072,10116,10.37,-1273,-408,0
730111,1,3620,-11032,10432,10.32,-1033,-60,-53
730125,1,4148,-13768,12108,10.32,-951,79,-210
730139,1,6152,-16580,11664,10.32,-694,366,-296
730156,1,7112,-19164,11948,10.32,368,1754,-90
730170,1,5888,-19540,14324,10.32,537,1768,4
730184,1,5056,-18440,13576,10.37,363,1489,-132
730198,1,4216,-16732,13176,10.32,421,1385,-325
730212,1,3944,-13956,12228,10.32,475,811,-469
730226,1,2976,-12356,13840,10.37,222,342,-699
730240,1,2592,-10516,13820,10.37,-61,-263,-935
730254,1,2440,-8720,14788,10.41,-174,-644,-1142
730270,1,1956,-6924,13500,10.41,-270,-176,-1154
730284,1,1972,-5884,12424,10.27,-114,-15,-1148
730298,1,1524,-5552,12436,10.46,95,122,-965
730312,1,1480,-5548,14136,10.32,-245,234,-798
730326,1,1088,-5344,14636,10.32,-1256,66,-689
730340,1,620,-4280,14000,10.37,-2073,-48,-647
730354,1,-72,-3404,11624,10.27,-2192,-217,-541
730368,1,-356,-3268,11880,10.32,-1585,-490,-459
730395,1,448,-5844,15292,10.37,-1574,-1081,-426
730409,1,2220,-8228,13852,10.46,-1248,-1092,-252
730423,1,3884,-11408,15136,10.41,-698,-852,-106
730437,1,5444,-14392,13412,10.27,-947,48,-34
730451,1,6268,-17468,12948,10.41,-462,1178,142
730465,1,6144,-17960,15688,10.37,-639,885,305
730480,1,4424,-16332,16108,10.32,-1461,32,200
730494,1,3512,-14416,12660,10.41,-1016,-355,116
730510,1,4080,-12996,9160,10.41,257,-141,42
730525,1,4160,-12868,11568,10.32,757,-392,177
730539,1,3992,-12324,12712,10.37,259,-753,250
730553,1,3536,-11252,12620,10.41,-14,-700,332
730567,1,3060,-9744,12896,10.41,61,-664,268
730581,1,2432,-8796,12792,10.37,-3,-515,126
730595,1,2540,-7892,12940,10.32,-266,-514,113
730609,1,2732,-7856,11928,10.32,-388,-243,118
730626,1,2908,-7472,12164,10.32,-248,-220,236
730640,1,2936,-7680,13460,10.37,-491,-321,349
730654,1,2480,-7660,14232,10.37,-962,-423,384
730668,1,1600,-6808,13924,10.37,-1245,-404,480
730682,1,1772,-6880,13572,10.51,-1011,-323,359
730696,1,2116,-8036,14800,10.32,-632,-69,326
730710,1,3136,-9792,15676,10.37,-759,-233,509
730724,1,3148,-11224,15244,10.32,-942,-251,576
730741,1,3148,-12160,14084,10.41,-741,-257,576
730760,1,3072,-12280,13576,10.37,-411,-467,544
730778,1,3184,-11776,13832,10.32,-334,-931,604
730797,1,3288,-11224,13092,10.41,-348,-1449,730
730815,1,3272,-10208,13240,10.37,-271,-2101,995
730842,1,3280,-9524,13644,10.32,-498,-2491,1187
730861,1,2928,-9012,13752,10.41,-740,-2367,1271
730879,1,2952,-7700,12624,10.32,-929,-2325,1439
730904,1,2340,-6944,11972,10.32,-398,-2355,1755
730918,1,1988,-7988,13952,10.32,-288,-2210,1753
730931,1,2652,-9944,13736,10.32,-428,-2001,1677
730945,1,3360,-11588,13612,10.37,-462,-1722,1597
730958,1,4016,-12916,13268,10.32,-519,-1696,1443
730972,1,3892,-12860,13036,10.37,-491,-1678,1282
730985,1,4048,-12128,11560,10.37,-270,-1747,1372
730999,1,3160,-10520,13108,10.32,25,-2085,1429
731015,1,3216,-9620,14752,10.37,-371,-2514,1322
731029,1,3444,-9192,14092,10.37,-573,-2597,1373
731043,1,3268,-8780,13488,10.27,-561,-2473,1516
731057,1,3332,-8940,14128,10.51,-626,-2398,1544
731070,1,3400,-8596,13944,10.32,-781,-2454,1615
731084,1,3740,-8824,13212,10.32,-786,-2248,1655
731098,1,3048,-8708,13244,10.37,-647,-1931,1651
731112,1,2628,-8756,13100,10.37,-852,-1515,1501
731128,1,2700,-9024,12636,10.41,-960,-1211,1254
731142,1,2800,-9428,12480,10.41,-1021,-1133,1105
731156,1,3208,-9840,11996,10.32,-1093,-1090,955
731170,0,3316,-10528,11604,10.37,-1006,-1073,912
731184,0,3488,-11624,12180,10.37,-987,-1119,810
731198,0,3608,-12580,12388,10.32,-1078,-1050,725
731212,0,4180,-13424,12276,10.41,-1180,-891,641
731226,0,4680,-13868,11812,10.41,-1177,-693,578
731242,0,4812,-13796,10848,10.37,-1002,-507,528
731256,0,4868,-13376,10592,10.27,-822,-583,488
731282,0,3860,-12188,11268,10.37,-777,-872,451
731296,0,3416,-11476,11192,10.32,-918,-876,346
731310,0,3528,-11264,10928,10.41,-770,-855,262
731324,0,3792,-10992,10908,10.46,-733,-820,275
731338,0,3948,-11068,11004,10.37,-723,-878,339
731352,0,3916,-10680,10512,10.37,-730,-943,473
731368,0,3504,-10652,10604,10.41,-517,-962,584
731383,0,3052,-11220,9816,10.32,-375,-861,566
731397,0,3196,-11520,10752,10.37,-257,-843,450
731411,0,3604,-11728,10956,10.46,-311,-993,367
731425,0,3828,-11632,11092,10.32,-235,-1099,403
731439,0,4280,-12060,12088,10.37,-59,-1049,423
